Origin,Destination,hs96,export,2024,scaled_sci_x,"Aircraft, spacecraft, and parts thereof",Albuminoidal substances; modified starches; glues; enzymes,Aluminium and articles thereof,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",Apparel and clothing accessories; knitted or crocheted,Apparel and clothing accessories; not knitted or crocheted,Arms and ammunition; parts and accessories thereof,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)","Beverages, spirits and vinegar",Carpets and other textile floor coverings,Ceramic products,Cereals,Chemical products n.e.c.,Clocks and watches and parts thereof,Cocoa and cocoa preparations,Copper and articles thereof,Cork and articles of cork,Cotton,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","Essential oils and resinoids; perfumery, cosmetic or toilet preparations",Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Fabrics; knitted or crocheted,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery","Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",Fertilizers,"Food industries, residues and wastes thereof; prepared animal fodder",Footwear; gaiters and the like; parts of such articles,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",Furskins and artificial fur; manufactures thereof,Glass and glassware,Headgear and parts thereof,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",Iron and steel,Iron or steel articles,"Lac; gums, resins and other vegetable saps and extracts",Lead and articles thereof,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",Man-made filaments; strip and the like of man-made textile materials,Man-made staple fibres,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork","Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",Metal; miscellaneous products of base metal,"Metals; n.e.c., cermets and articles thereof","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",Miscellaneous edible preparations,Miscellaneous manufactured articles,Musical instruments; parts and accessories of such articles,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",Nickel and articles thereof,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","Ores, slag and ash",Organic chemicals,"Paper and paperboard; articles of paper pulp, of paper or paperboard",Pharmaceutical products,Photographic or cinematographic goods,Plastics and articles thereof,"Preparations of cereals, flour, starch or milk; pastrycooks' products","Preparations of vegetables, fruit, nuts or other parts of plants","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","Products of the milling industry; malt, starches, inulin, wheat gluten",Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",Raw hides and skins (other than furskins) and leather,Rubber and articles thereof,"Salt; sulphur; earths, stone; plastering materials, lime and cement","Ships, boats and floating structures",Silk,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",Sugars and sugar confectionery,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use","Textiles, made up articles; sets; worn clothing and worn textile articles; rags",Tin; articles thereof,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal","Toys, games and sports requisites; parts and accessories thereof","Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",Vegetable plaiting materials; vegetable products not elsewhere specified or included,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",Wood and articles of wood; wood charcoal,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",Works of art; collectors' pieces and antiques,Zinc and articles thereof
United Arab Emirates,Egypt,84,6590.774,841883,40485,0.0,348.002073,4715.446,952.3096149999999,2961.015,1998.1820000000002,0.0,288.49199999999996,1280.1406,1025.186,8195.8013407,71.63614,9806.297482,50.176,12378.657,378.051,0.0,458.990585,22150.1933,14870.035000000002,53.381268,249.231,275.668,33.398,2082.9938199999997,348.951278,1439.165,3876.3147301999998,0.0,17808.714034,18.073,780.2624593,44044.707181900005,81896.4084162,0.0,0.0,59255.907999999996,872.681174,2859.404502,0.0,17.802999999999997,7484.542182,0.0,753.66386,601.95414,210.97128619999998,1.072,142519.69702999998,0.0,196.018,7178.763103,0.0,9423.789221199999,8256.2718423,60184.8892462,67.65100000000001,190414.239971,4317.0061565000005,8226.088358,807.995,2756.0688929999997,0.0,0.0,12.415429,1802.1949379999999,173.74236059999998,50.852000000000004,9.495,17935.455572799998,196.739762,11489.654322699998,6117.456022,208.15,1628.9337150000001,2.4307294,1879.5610000000001,67.705,122.31099999999999,0.0,0.0,0.0,7086.339876999999,844.231,594.1427325999999,0.0,0.0,35.517
United Arab Emirates,France,90,286.354,16977,4320,18403.795000000002,29.777371000000002,111775.5317366,149.2214933,4308.438999999999,5045.803,0.0,684.53,3308.682555,117.1015734,5630.5990627,185.9139586,2239.5109970000003,110.0299454,165.403845,15.955,0.0,107.93599999999999,29684.272050699998,12371.641908000001,23.2496185,2.072,99.066,43.801,47.7518523,11.035481,1430.695,2705.3193794999997,22.63,25318.4886092,114.05600000000001,0.0,2388.9524397,2723.7950213,9958.22126,0.0,8967.9735065,84.87899999999999,146.0558853,63.91933089999999,0.0,206.066,1727.743,836372.524108,104.8715695,180.594048,118.601,1569.3139999999999,0.0,0.0,3551.988,1.711972,2564.5968994,1337.5894891,338.284,0.0,33009.9291998,561.4782288,445.06884759999997,477.106,1.8909209,0.0,2322.4802,4.6758448999999995,3715.5643155000002,20.3974996,162.05700000000002,0.0,555.5970129,245.9000174,195.7268754,482.000196,13.290505,1434.650371,254.3304698,1165.648,244.6153296,1725.609,15.86,0.0,4.323,5944.665,168.795671,170.3129883,0.0,1609.092,0.0
United Arab Emirates,United Kingdom,29,1.834,27318,13775,32852.738,59.455585,79420.18011989999,9629.6497052,25197.36,11315.146999999999,0.0,513.499,3311.257054,1140.314943,23783.604703599998,791.284336,2961.7384507,6126.7880000000005,84.146461,1840.01207,0.0,84.688,81368.4985712,27270.90576,291.1599,73.438,239.675,1224.1680000000001,34.332855,39.911987,879.728,39826.9020233,0.0,5674.4044867,704.962,7413.555832200001,4507.0149915,63412.1429886,6.795984,1.739,52286.028,6696.81887,62.010877,8.287,0.0,967.842686,52.41,1000943.449686,2021.37636,552.417,120.576,540985.9994887001,284.088,95.430522,10166.41477,1088.137,201.2326543,7539.8168435,2491.055,4.133,22338.6862342,95.7384034,589.1942641,17012.195,11.846918,0.0,295.885113,20.04,7056.5997773,12.9591942,383.301,89.029,1412.2693916,3107.3251287,42.5494518,1430.852702,6.868,2151.7956109,2214.8887670000004,50.412,629.956,5905.905,6.647,0.0,0.0,14538.231266,134.797812,7108.057471700001,0.0,2967.697,361.811
United Arab Emirates,Indonesia,40,2.203,298351,4581,1369.669,223.3452415,101992.436422,5.3128398,74.34700000000001,37.503,0.0,9.873999999999999,75.23429300000001,0.0,32.431,220.27884,563.905318,37.246451,110.301,7952.8345,0.0,12.788288900000001,1116.5430000000001,113.198,0.0,39.949,4.994,0.0,389.251344,318.46744,3.212,97.0772216,0.0,863.2682146,6.893,180.9431943,111508.4853276,1860.1437693,8.276,12672.264,26387.627,31.243000000000002,94.791,0.0,101.48442,180.458997,0.0,1531311.0549940001,0.0,12.232,0.0,34138.584506,0.0,381.85659869999995,755.7405496,0.0,28052.604,1922.3787415,3.41,3.649,65426.5016131,290.9280228,156.2726117,324.541,0.0,21977.3501,5.0226507,1.393,5971.351501,57939.65789840001,154.147,1.666,1172.8080049999999,562.025324,766.7782876,3245.0169730000002,0.0,107.06873200000001,11249.62249,145.047914,54.731,1.247,0.0,0.0,0.0,860.723,564.0432999999999,1.8635097,0.0,1.173,244.07718
United Arab Emirates,India,73,180.92395,3248545,36329,2118.083,366.3576365,373094.5587,241337.022463,1698.891,1534.512,0.0,248.543,6571.39851,3644.369,1956.5463278,2.226,11955.2463044,476.1601,3532.2610000000004,555321.33,0.0,113.927,166535.51247,50613.584,0.0,1619.77344,219.73000000000002,9.362,51527.0068525,4844.507245,1186.469,7656.67855,0.0,17716.2648446,35.777,49790.7236954,348572.6265169,52848.6041387,2214.017,59360.829,70202.405,1435.1917,4318.9843789999995,0.0,56.382999999999996,10389.461619500002,537.4528,8605462.400487,6268.5423819,611.601045,11.26,10021473.85511,6285.0,275.991166,26585.932502,4822.1817333,81982.3878621,10793.6384261,277.47195,181.114,681756.8398531,1691.7971782000002,3766.014456,3749.74,2900.191138,55995.76740430001,663.0925,4552.99698,8473.2966891,312041.08206319995,3.737,15.091999999999999,4742.2186773,8398.1169587,7368.0612103,14250.098838,1222.278,13381.20494,21843.175,1525.3220000000001,1386.44,845.3000000000001,784.7803700000001,0.0,1.483,4878.90503,1124.3600000000001,1113.021907,1056.61398,3003.4570000000003,79212.52169
United Arab Emirates,Jordan,29,28.291,158125,59018,1705.2269999999999,241.66361999999998,31293.9513,3378.0498079999998,314.679,314.736,0.0,52.125,9555.5609654,431.748,6361.573882999999,348.3176565,9241.540285,37.948,6416.457,60771.74,0.0,8.501,10317.694768,18827.627,263.63147,363.04499999999996,1880.72,1.267,1560.536415,625.3701,23.697,4886.648828,0.0,4168.286779,15.83,676.5740570999999,5590.7952107,11252.6970398,0.0,251.11636,5564.54,1725.374,571.3980180000001,0.0,6951.5,9346.766,0.0,157869.79804000002,29520.55839,147.82100000000003,1.408,342134.406402,0.0,74.16379730000001,1963.8655,0.0,977.722831,11072.9041622,13753.8370696,45.413000000000004,43827.257529,31097.565104999998,3461.189576,9239.481,3029.4127049,0.0,0.0,30.135887,40448.6034143,1245.5472960000002,0.0,0.0,10179.429820000001,2981.6745175,32484.8639874,11730.281356,39.463,530.967575,5531.0727,2735.47,35.503,24.852999999999998,0.0,0.0,0.0,46.736000000000004,1200.61979,309.74125960000003,0.0,4.252,0.0
United Arab Emirates,Kuwait,29,26.996,63192,139864,0.0,3938.436836,50961.08137,28061.697109999997,17721.700999999997,2033.593,29.593,177.291,8005.501556,4135.99,2875.0591806999996,1956.1333486,40070.8239044,718.61682,34650.265323,3497.069,5.593,27.487858600000003,127644.7211641,56868.981,377.72715,306.47,607.902,18.477,947.6560178,14755.1564884,361.483,50679.9106,81.006,19721.384597199998,82.546,1509.0158419,82269.7136916,293499.7571338,3114.81,0.0,164184.696,421.459,3331.96178,77.51263700000001,33456.555713,4308.3189999999995,1249.992,78677.18019300001,40133.476902,264.689087,5.221,858282.9277585,1014.403,883.9021891,75411.64059139999,2864.1907,21196.958321399998,44265.9002744,44475.551404,62.695,119694.7020032,27675.293336000002,27751.103000299998,2056.1029999999996,2724.3228267,35.3591833,853.4825599999999,10.844529,23318.9890034,213476.0812344,18974.728,7.054,36108.609538,27728.8109175,22709.8046383,51027.057898,963.952,2935.2857401,1825.2833698,754.442,443.587,105.372,56.891,100.39605,0.0,58320.395,2075.0332167,5706.8966787,1.5864912,42.954,333.118
United Arab Emirates,Sri Lanka,13,19.511,112759,66289,48.185,83.69217499999999,18638.867887,31.583612600000002,37.823,443.164,0.0,49.412,1109.0546709999999,310.57344639999997,32.4832809,2994.54164,1456.6211185,94.80799999999999,819.3182806,44439.67743,0.0,448.261,3881.614,837.7489999999999,0.0,267.019,191.693,0.0,358.357162,0.0,79.951,976.67454,0.0,3607.1650637000002,23.485999999999997,247.12744899999998,12392.170176900001,6727.2804876,29.912,2021.4369,7515.337,98.933902,1014.8323453999999,0.0,0.0,1332.0809032,16.9759715,1003051.6634614,396.0938347,67.38,0.0,255113.00141400003,0.0,129.1368057,481.209708,51.551838,549.4514648,10348.298517700001,12797.00507,42.97,25003.604801,516.2675769,912.1627905,896.947,315.01376200000004,31.579882,4.686516,0.0,1885.0549555999999,1857.9933599,0.0,0.0,171.84935839999997,389.5211634,27489.9150113,2666.776273,85.29,616.972313,8214.828492,113.799,187.09900000000002,97.248,13.9526295,0.0,3.05,648.146,140.82251,67.4425008,0.0,4.285,3015.69963
United Arab Emirates,Nigeria,48,7.923129,14690,22605,640.5210000000001,947.231156,1058.445211,295.7675841,149.464,649.535,0.0,22.067,40.4846784,0.0,1355.6651502,91.7265793,4740.0729077999995,50.084999999999994,0.0,5737.9259999999995,0.0,521.1519231,23315.30246,1228.214,216.0312,1.7039882,181.584,4.215,42591.88,32.4747,62.914,3423.2804468,0.0,450.68114299999996,95.887,1097.7345387999999,2636.823768,8058.733788400001,0.0,24.196,73389.38484700001,1555.9549059999997,1298.2511530000002,0.0,19.654,1433.1910169999999,22.36,69599.0688194,545.079695,216.486,397.20099999999996,79.903434,0.0,11.4838677,3970.8434270000002,0.0,5802.5466617,3670.592605,4238.3625999999995,217.81799999999998,27191.8568455,214.025542,411.403395,287.299,41.1294484,66.038482,0.0,0.0,2715.2331213,250.16867000000002,559.549,3.457,473.46637580000004,333.57327449999997,141.78798,7056.6141063,449.322,593.436,16.505022,139.687,1513.7959999999998,775.489,0.0,0.0,1.019,36981.82621,154.125,82.9441992,32.23,0.0,72.16776
United Arab Emirates,Netherlands,84,124.748,2953,4720,4618.572,6.483,4013.994231,5911.1013603,1043.4,5191.142,0.0,363.11899999999997,362.9199846,36.771967,4251.6906489,2189.25216,2201.2451076,422.664,7464.631965,2016.6345000000001,0.0,1.46,164780.745,13522.7145321,0.0,18.6113702,5.751,37.44,510.55286,4.1805435,51.041,1918.528605,0.0,241.33195220000002,14.4,64.5038128,2932.4962999,28922.1879082,9.547977,3.179,91603.762552,6086.615400000001,3.4290000000000003,15.620402,0.0,418.942,61.7954715,641114.5048854,135.096665,7796.724,0.0,3322.43685,12.978000000000002,6506.092115199999,10279.258,1.258,6957.1938712,216.1440369,4479.612999999999,8.655,4775.5412726,266.03215900000004,421.7524013,546.366,0.0,1.2649423,21.321569999999998,0.0,50336.26469920001,643.767873,182.329,0.0,224.12017469999998,475.57995999999997,2.0951133,1127.4699,0.0,748.7296908000001,655.2902348,159.571,365.114,1674.035,0.0,0.0,1.2046173,11909.571,1410.6623,122.7939107,5.344,173.585,0.0
